transaction_id,manga_title,genre,condition,payment_method,customer_type,publisher,price,quantity,volume_number,transaction_date,restock_date
TXN-00655,Berserk,Comedy,Second-Hand,Debit Card,Walk-in,Dark Horse,244.25,4,7,2023-11-24,2023-11-09
TXN-00656,Vinland Saga,Romance,Brand New,GCash,Walk-in,Seven Seas,107.41,1,14,2024-07-07,2024-06-16
TXN-00657,Jujutsu Kaisen,Action,Brand New,Debit Card,Online,Seven Seas,177.7,4,9,2023-03-24,2023-03-23
TXN-00658,Naruto,Mystery,Second-Hand,Maya,Online,Kadokawa,213.39,3,19,2023-05-22,2023-05-20
TXN-00659,JoJo's Bizarre Adventure,Horror,Brand New,Cash,Walk-in,Kodansha,340.66,3,47,2023-06-04,2023-05-19
TXN-00660,Bleach,Sports,Brand New,Credit Card,Online,Viz Media,306.85,4,14,2023-08-25,2023-07-28
TXN-00661,Vinland Saga,Drama,Brand New,Credit Card,Online,Kadokawa,210.24,5,38,2024-01-28,2024-01-15
TXN-00662,Dragon Ball,Mystery,Brand New,Maya,Walk-in,Dark Horse,493.93,5,36,2024-12-11,2024-11-27
TXN-00663,Dragon Ball,Slice of Life,Brand New,Maya,Online,Yen Press,322.6,3,40,2023-06-06,2023-05-15
TXN-00664,Black Clover,Drama,Second-Hand,Credit Card,Walk-in,Kodansha,156.75,2,17,2024-12-24,2024-12-20
TXN-00665,JoJo's Bizarre Adventure,Comedy,Brand New,Cash,Walk-in,Yen Press,95.8,5,30,2023-08-08,2023-07-23
TXN-00666,Mob Psycho 100,Sports,Brand New,Credit Card,Online,Viz Media,118.79,4,9,2023-03-07,2023-02-12
TXN-00667,Tokyo Ghoul,Drama,Second-Hand,Cash,Walk-in,Yen Press,160.68,5,33,2024-02-29,2024-01-30
TXN-00668,One-Punch Man,Sci-Fi,Brand New,Credit Card,Walk-in,Yen Press,122.31,4,25,2024-02-22,2024-02-07
TXN-00669,Bleach,Mystery,Second-Hand,Maya,Walk-in,Viz Media,133.96,3,14,2023-12-05,2023-12-02
TXN-00670,Death Note,Romance,Second-Hand,GCash,Walk-in,Viz Media,178.29,5,11,2024-07-09,2024-06-10
TXN-00671,Spy x Family,Sports,Brand New,Credit Card,Online,Kodansha,128.02,4,35,2024-04-22,2024-04-19
TXN-00672,Naruto,Fantasy,Second-Hand,GCash,Online,Yen Press,453.54,3,41,2024-03-01,2024-02-19
TXN-00673,Spy x Family,Comedy,Brand New,GCash,Online,Kadokawa,86.11,2,14,2023-03-05,2023-02-13
TXN-00674,One Piece,Action,Second-Hand,GCash,Walk-in,Viz Media,286.03,4,30,2023-07-31,2023-07-26
TXN-00675,Dragon Ball,Sports,Brand New,Credit Card,Walk-in,Dark Horse,234.68,2,41,2024-03-06,2024-03-03
TXN-00676,Mob Psycho 100,Slice of Life,Second-Hand,Maya,Walk-in,Yen Press,492.07,2,4,2024-02-03,2024-01-29
TXN-00677,Demon Slayer,Mystery,Second-Hand,Maya,Walk-in,Viz Media,100.42,1,4,2024-08-21,2024-08-12
TXN-00678,Naruto,Sci-Fi,Brand New,Cash,Walk-in,Kadokawa,229.04,5,28,2024-12-13,2024-11-23
TXN-00679,JoJo's Bizarre Adventure,Action,Brand New,Debit Card,Online,Seven Seas,486.26,4,8,2023-01-21,2022-12-31
TXN-00680,Death Note,Action,Second-Hand,Credit Card,Online,Kodansha,439.48,2,2,2024-08-12,2024-07-24
TXN-00681,Mob Psycho 100,Comedy,Second-Hand,Cash,Online,Yen Press,417.68,1,41,2024-01-25,2024-01-07
TXN-00682,Naruto,Drama,Brand New,Cash,Walk-in,Seven Seas,166.06,3,46,2024-05-03,2024-04-10
TXN-00683,Attack on Titan,Slice of Life,Second-Hand,Cash,Online,Viz Media,126.9,4,22,2023-01-07,2022-12-27
TXN-00684,Berserk,Drama,Brand New,Maya,Walk-in,Viz Media,350.89,2,41,2023-12-27,2023-12-14
TXN-00685,Demon Slayer,Sci-Fi,Brand New,Credit Card,Walk-in,Dark Horse,468.22,5,16,2023-11-02,2023-10-13
TXN-00686,Death Note,Action,Brand New,Credit Card,Online,Dark Horse,300.54,1,29,2024-02-04,2024-01-18
TXN-00687,Jujutsu Kaisen,Slice of Life,Brand New,Cash,Online,Yen Press,307.23,2,49,2024-03-05,2024-02-24
TXN-00688,Berserk,Slice of Life,Second-Hand,Credit Card,Walk-in,Seven Seas,175.99,5,48,2024-07-05,2024-06-20
TXN-00689,Bleach,Horror,Brand New,Cash,Walk-in,Seven Seas,396.27,2,30,2024-07-13,2024-06-26
TXN-00690,Mob Psycho 100,Mystery,Second-Hand,GCash,Walk-in,Viz Media,134.17,4,12,2024-09-09,2024-08-20
TXN-00691,Chainsaw Man,Action,Brand New,Credit Card,Online,Yen Press,195.66,4,35,2023-08-14,2023-07-31
TXN-00692,Berserk,Action,Brand New,Cash,Walk-in,Viz Media,241.45,4,11,2024-05-14,2024-05-10
TXN-00693,Tokyo Ghoul,Slice of Life,Brand New,Debit Card,Online,Dark Horse,278.42,1,46,2023-08-13,2023-07-18
TXN-00694,Hunter x Hunter,Drama,Brand New,Cash,Walk-in,Kadokawa,159.08,4,21,2023-10-07,2023-09-14
TXN-00695,One-Punch Man,Action,Brand New,Credit Card,Walk-in,Shueisha,101.68,5,21,2024-03-22,2024-03-18
TXN-00696,Dragon Ball,Slice of Life,Brand New,GCash,Walk-in,Shueisha,324.78,2,5,2024-05-12,2024-04-14
TXN-00697,Chainsaw Man,Action,Brand New,GCash,Walk-in,Viz Media,179.88,3,48,2023-01-30,2023-01-09
TXN-00698,One Piece,Slice of Life,Brand New,Cash,Walk-in,Seven Seas,311.56,5,20,2024-02-03,2024-01-13
TXN-00699,Mob Psycho 100,Horror,Brand New,Cash,Online,Dark Horse,119.46,5,37,2023-12-11,2023-11-12
TXN-00700,Attack on Titan,Mystery,Brand New,Maya,Online,Kodansha,266.51,4,3,2024-11-15,2024-10-21
TXN-00701,Death Note,Slice of Life,Second-Hand,Cash,Online,Kodansha,289.67,1,44,2024-11-26,2024-11-08
TXN-00702,My Hero Academia,Action,Second-Hand,Debit Card,Online,Shueisha,73.32,2,33,2024-02-19,2024-01-26
TXN-00703,Spy x Family,Sci-Fi,Brand New,Maya,Online,Kadokawa,201.47,1,9,2023-06-19,2023-05-22
TXN-00704,Bleach,Mystery,Brand New,Cash,Online,Shueisha,110.49,2,9,2024-04-23,2024-04-16
TXN-00705,Black Clover,Horror,Brand New,Cash,Online,Viz Media,78.52,2,4,2023-05-11,2023-04-27
TXN-00706,Berserk,Slice of Life,Second-Hand,Credit Card,Walk-in,Kadokawa,495.48,1,35,2024-09-29,2024-09-14
TXN-00707,Mob Psycho 100,Sci-Fi,Brand New,Maya,Walk-in,Kodansha,195.06,5,17,2024-06-30,2024-06-01
TXN-00708,Mob Psycho 100,Slice of Life,Brand New,Maya,Walk-in,Seven Seas,414.44,2,34,2023-01-28,2023-01-20
TXN-00709,Black Clover,Drama,Brand New,GCash,Walk-in,Dark Horse,164.59,1,24,2024-02-08,2024-01-25
TXN-00710,One-Punch Man,Action,Brand New,Credit Card,Walk-in,Dark Horse,356.68,2,32,2024-08-29,2024-08-18
TXN-00711,Berserk,Sports,Brand New,Cash,Online,Viz Media,392.1,3,1,2024-07-31,2024-07-04
TXN-00712,Death Note,Comedy,Second-Hand,Maya,Walk-in,Shueisha,318.04,5,8,2024-11-09,2024-10-25
TXN-00713,Naruto,Romance,Brand New,Maya,Walk-in,Viz Media,262.21,4,45,2023-01-28,2023-01-15
TXN-00714,JoJo's Bizarre Adventure,Drama,Brand New,Cash,Walk-in,Dark Horse,235.33,2,23,2023-03-27,2023-03-13
TXN-00715,Chainsaw Man,Sci-Fi,Brand New,Cash,Walk-in,Kodansha,206.99,3,47,2024-10-20,2024-09-26
TXN-00716,Tokyo Ghoul,Drama,Brand New,Cash,Walk-in,Dark Horse,468.29,4,40,2024-03-14,2024-03-10
TXN-00717,Attack on Titan,Fantasy,Second-Hand,Cash,Walk-in,Kadokawa,423.78,4,12,2023-05-19,2023-05-08
TXN-00718,Chainsaw Man,Slice of Life,Brand New,Debit Card,Walk-in,Seven Seas,484.26,2,12,2024-04-17,2024-04-03
TXN-00719,JoJo's Bizarre Adventure,Slice of Life,Second-Hand,GCash,Walk-in,Seven Seas,105.93,1,46,2023-07-06,2023-06-25
TXN-00720,Demon Slayer,Romance,Brand New,Cash,Online,Yen Press,378.89,2,47,2023-02-21,2023-01-30
TXN-00721,Naruto,Romance,Brand New,GCash,Online,Dark Horse,472.25,3,15,2023-09-24,2023-09-15
TXN-00722,Attack on Titan,Fantasy,Second-Hand,Maya,Walk-in,Dark Horse,131.55,4,41,2024-01-24,2024-01-12
TXN-00723,Spy x Family,Action,Brand New,Credit Card,Walk-in,Seven Seas,79.92,2,19,2023-12-02,2023-11-27
TXN-00724,Attack on Titan,Comedy,Second-Hand,GCash,Walk-in,Yen Press,383.5,1,26,2023-08-05,2023-07-14
TXN-00725,Naruto,Sports,Brand New,Cash,Online,Kadokawa,308.51,2,29,2024-04-10,2024-03-11
TXN-00726,Black Clover,Sports,Second-Hand,Maya,Walk-in,Shueisha,428.82,5,22,2023-12-01,2023-11-15
TXN-00727,Berserk,Horror,Brand New,Debit Card,Walk-in,Dark Horse,112.9,1,40,2023-12-12,2023-12-09
TXN-00728,Fullmetal Alchemist,Horror,Brand New,Cash,Online,Seven Seas,407.87,3,21,2024-01-24,2024-01-21
TXN-00729,Mob Psycho 100,Action,Second-Hand,Cash,Walk-in,Viz Media,140.73,4,38,2023-10-12,2023-09-15
TXN-00730,Attack on Titan,Horror,Second-Hand,Cash,Walk-in,Dark Horse,123.65,2,20,2024-03-07,2024-03-04
TXN-00731,One Piece,Horror,Second-Hand,Cash,Walk-in,Viz Media,123.92,1,29,2023-09-16,2023-09-13
TXN-00732,Vinland Saga,Fantasy,Second-Hand,GCash,Online,Kadokawa,416.56,5,4,2023-03-25,2023-03-11
TXN-00733,My Hero Academia,Fantasy,Second-Hand,Maya,Online,Dark Horse,349.34,1,7,2024-04-26,2024-04-22
TXN-00734,Dragon Ball,Horror,Brand New,GCash,Online,Seven Seas,285.38,5,28,2023-01-20,2022-12-27
TXN-00735,Naruto,Drama,Brand New,Debit Card,Walk-in,Kadokawa,211.47,3,28,2024-07-06,2024-06-12
TXN-00736,Jujutsu Kaisen,Mystery,Brand New,GCash,Walk-in,Kadokawa,444.74,4,4,2023-02-23,2023-02-11
TXN-00737,One-Punch Man,Mystery,Brand New,Credit Card,Online,Shueisha,226.6,3,22,2023-12-25,2023-11-29
TXN-00738,My Hero Academia,Action,Brand New,Credit Card,Online,Dark Horse,417.47,2,12,2023-08-18,2023-08-13
TXN-00739,Vinland Saga,Sports,Brand New,Cash,Walk-in,Viz Media,247.61,1,45,2024-10-27,2024-10-09
TXN-00740,Spy x Family,Romance,Brand New,GCash,Online,Viz Media,219.62,5,3,2023-03-12,2023-03-10
TXN-00741,Mob Psycho 100,Action,Second-Hand,Credit Card,Walk-in,Dark Horse,258.21,5,22,2024-10-29,2024-10-10
TXN-00742,One-Punch Man,Horror,Brand New,Cash,Walk-in,Yen Press,185.62,1,44,2023-02-11,2023-01-24
TXN-00743,Black Clover,Fantasy,Brand New,GCash,Online,Shueisha,386.42,1,2,2023-02-01,2023-01-14
TXN-00744,Hunter x Hunter,Slice of Life,Brand New,GCash,Walk-in,Shueisha,276.22,2,24,2023-09-11,2023-08-31
TXN-00745,Fullmetal Alchemist,Drama,Second-Hand,Maya,Online,Shueisha,154.5,3,34,2023-07-24,2023-07-02
TXN-00746,Death Note,Sci-Fi,Second-Hand,GCash,Walk-in,Viz Media,454.81,5,27,2023-01-21,2023-01-17
TXN-00747,Hunter x Hunter,Fantasy,Brand New,Debit Card,Walk-in,Kadokawa,222.75,2,41,2024-09-28,2024-09-14
TXN-00748,JoJo's Bizarre Adventure,Mystery,Brand New,GCash,Online,Seven Seas,294.6,3,1,2023-06-06,2023-05-25
TXN-00749,One Piece,Fantasy,Brand New,Credit Card,Online,Yen Press,457.91,2,8,2023-09-02,2023-08-05
TXN-00750,Demon Slayer,Drama,Brand New,GCash,Walk-in,Shueisha,330.91,5,23,2023-05-10,2023-04-18
TXN-00751,Attack on Titan,Romance,Brand New,Debit Card,Walk-in,Viz Media,102.6,1,38,2024-04-29,2024-04-04
TXN-00752,Fullmetal Alchemist,Horror,Brand New,GCash,Online,Viz Media,472.92,1,6,2024-11-16,2024-11-02
TXN-00753,Attack on Titan,Slice of Life,Brand New,Credit Card,Walk-in,Kadokawa,332.47,3,22,2023-04-28,2023-03-31
TXN-00754,Black Clover,Mystery,Brand New,Credit Card,Online,Dark Horse,200.71,4,25,2024-07-31,2024-07-01
TXN-00755,One-Punch Man,Mystery,Second-Hand,GCash,Online,Dark Horse,112.67,3,18,2023-08-12,2023-07-19
TXN-00756,Fullmetal Alchemist,Comedy,Second-Hand,Cash,Walk-in,Seven Seas,407.31,4,17,2024-04-21,2024-04-19
TXN-00757,JoJo's Bizarre Adventure,Sports,Brand New,Cash,Walk-in,Seven Seas,329.03,2,12,2024-12-17,2024-12-07
TXN-00758,JoJo's Bizarre Adventure,Romance,Brand New,Cash,Walk-in,Shueisha,290.06,2,6,2023-09-20,2023-08-31
TXN-00759,Chainsaw Man,Mystery,Brand New,Debit Card,Online,Seven Seas,452.25,5,26,2024-01-13,2024-01-03
TXN-00760,My Hero Academia,Sports,Brand New,Cash,Walk-in,Shueisha,404.87,4,27,2023-06-21,2023-06-09
TXN-00761,Bleach,Mystery,Second-Hand,Cash,Walk-in,Yen Press,118.25,5,8,2024-09-12,2024-09-08
TXN-00762,Hunter x Hunter,Horror,Brand New,Credit Card,Walk-in,Seven Seas,190.27,1,19,2024-09-13,2024-08-25
TXN-00763,One Piece,Sports,Second-Hand,GCash,Online,Kadokawa,161.82,4,42,2023-04-28,2023-04-11
TXN-00764,Bleach,Drama,Brand New,GCash,Walk-in,Shueisha,384.78,3,1,2023-06-17,2023-06-10
TXN-00765,Berserk,Comedy,Second-Hand,Cash,Walk-in,Kadokawa,65.09,1,29,2023-11-15,2023-11-10
TXN-00766,One Piece,Horror,Brand New,Maya,Online,Viz Media,306.45,1,45,2023-04-21,2023-03-30
TXN-00767,Hunter x Hunter,Drama,Second-Hand,Debit Card,Online,Shueisha,393.11,3,49,2024-08-15,2024-07-30
TXN-00768,Demon Slayer,Slice of Life,Brand New,Debit Card,Online,Viz Media,444.54,1,35,2023-01-27,2023-01-19
TXN-00769,Tokyo Ghoul,Romance,Brand New,GCash,Walk-in,Kodansha,203.94,4,40,2023-11-16,2023-10-19
TXN-00770,My Hero Academia,Romance,Brand New,Credit Card,Walk-in,Kadokawa,419.57,5,14,2024-08-12,2024-08-08
TXN-00771,Vinland Saga,Sci-Fi,Brand New,Cash,Online,Kodansha,99.78,1,35,2024-11-24,2024-11-12
TXN-00772,Demon Slayer,Sci-Fi,Second-Hand,Cash,Walk-in,Shueisha,430.9,4,48,2024-01-20,2023-12-23
TXN-00773,One-Punch Man,Sports,Second-Hand,Cash,Online,Viz Media,107.37,2,45,2024-02-11,2024-01-24
TXN-00774,Fullmetal Alchemist,Romance,Second-Hand,GCash,Online,Shueisha,228.78,4,20,2023-07-23,2023-07-11
TXN-00775,One-Punch Man,Sports,Brand New,GCash,Walk-in,Kodansha,408.78,5,49,2023-03-19,2023-03-15
TXN-00776,Chainsaw Man,Sci-Fi,Second-Hand,GCash,Online,Shueisha,117.46,4,13,2024-08-29,2024-08-04
TXN-00777,Mob Psycho 100,Slice of Life,Brand New,Cash,Online,Yen Press,153.16,3,38,2024-12-08,2024-11-29
TXN-00778,One-Punch Man,Mystery,Brand New,GCash,Walk-in,Dark Horse,375.01,5,49,2024-10-04,2024-09-15
TXN-00779,Bleach,Drama,Brand New,Credit Card,Walk-in,Kodansha,374.02,2,46,2023-09-06,2023-08-29
TXN-00780,Vinland Saga,Fantasy,Brand New,GCash,Walk-in,Shueisha,338.52,3,49,2023-04-15,2023-03-20
TXN-00781,One Piece,Sports,Brand New,Credit Card,Walk-in,Viz Media,362.28,4,8,2024-12-14,2024-11-30
TXN-00782,One Piece,Slice of Life,Brand New,Cash,Walk-in,Shueisha,294.23,5,43,2023-11-05,2023-10-08
TXN-00783,Bleach,Drama,Brand New,Debit Card,Online,Viz Media,163.31,2,20,2024-12-01,2024-11-13
TXN-00784,Demon Slayer,Romance,Second-Hand,GCash,Online,Dark Horse,205.56,3,33,2024-09-06,2024-08-12
TXN-00785,Vinland Saga,Mystery,Brand New,Cash,Walk-in,Shueisha,131.72,2,26,2023-05-04,2023-04-07
TXN-00786,Hunter x Hunter,Drama,Brand New,Cash,Walk-in,Seven Seas,458.8,4,39,2024-08-02,2024-07-13
TXN-00787,Fullmetal Alchemist,Comedy,Brand New,Credit Card,Online,Seven Seas,312.53,2,21,2023-02-12,2023-01-23
TXN-00788,Naruto,Sci-Fi,Brand New,Debit Card,Walk-in,Dark Horse,230.38,1,49,2023-12-22,2023-11-30
TXN-00789,Berserk,Drama,Brand New,GCash,Online,Kodansha,257.9,3,42,2024-06-29,2024-06-08
TXN-00790,Demon Slayer,Fantasy,Brand New,Cash,Walk-in,Viz Media,476.28,2,43,2024-03-14,2024-02-25
TXN-00791,Fullmetal Alchemist,Slice of Life,Brand New,Debit Card,Walk-in,Seven Seas,119.01,4,41,2024-11-08,2024-11-07
TXN-00792,Dragon Ball,Mystery,Second-Hand,Credit Card,Walk-in,Yen Press,313.8,4,9,2024-01-15,2023-12-26
TXN-00793,One Piece,Horror,Brand New,GCash,Online,Kodansha,277.65,2,24,2023-03-12,2023-02-10
TXN-00794,Dragon Ball,Drama,Second-Hand,GCash,Walk-in,Viz Media,325.15,4,37,2024-06-02,2024-05-11
TXN-00795,Naruto,Action,Brand New,Cash,Online,Dark Horse,58.15,5,49,2024-10-25,2024-09-28
TXN-00796,Mob Psycho 100,Fantasy,Brand New,Credit Card,Walk-in,Seven Seas,442.46,5,41,2023-12-16,2023-11-23
TXN-00797,Hunter x Hunter,Fantasy,Second-Hand,GCash,Walk-in,Kadokawa,469.45,5,17,2023-01-13,2023-01-04
TXN-00798,Vinland Saga,Action,Brand New,Maya,Walk-in,Shueisha,304.31,1,24,2024-03-06,2024-03-05
TXN-00799,Mob Psycho 100,Comedy,Brand New,GCash,Online,Dark Horse,363.49,2,21,2024-05-16,2024-05-10
TXN-00800,Berserk,Horror,Second-Hand,GCash,Online,Viz Media,465.12,1,39,2023-04-19,2023-04-10
TXN-00801,Dragon Ball,Sci-Fi,Brand New,GCash,Walk-in,Viz Media,368.26,4,41,2024-03-19,2024-02-25
TXN-00802,One Piece,Slice of Life,Second-Hand,Maya,Walk-in,Viz Media,118.64,1,39,2024-01-06,2023-12-12
TXN-00803,Jujutsu Kaisen,Mystery,Brand New,Debit Card,Walk-in,Viz Media,309.33,4,13,2024-10-12,2024-10-02
TXN-00804,Naruto,Slice of Life,Second-Hand,GCash,Walk-in,Shueisha,323.02,4,11,2024-04-15,2024-03-16
TXN-00805,JoJo's Bizarre Adventure,Horror,Brand New,Credit Card,Walk-in,Kodansha,240.86,3,46,2024-12-25,2024-12-14
TXN-00806,Jujutsu Kaisen,Slice of Life,Brand New,GCash,Online,Yen Press,381.4,5,19,2023-06-06,2023-05-25
TXN-00807,Dragon Ball,Action,Brand New,GCash,Online,Kadokawa,470.47,4,11,2024-03-21,2024-03-20
TXN-00808,My Hero Academia,Fantasy,Brand New,Cash,Walk-in,Shueisha,466.51,3,13,2023-06-30,2023-06-24
TXN-00809,JoJo's Bizarre Adventure,Slice of Life,Brand New,GCash,Walk-in,Viz Media,252.88,5,46,2024-06-18,2024-05-21
TXN-00810,Fullmetal Alchemist,Sports,Brand New,Cash,Online,Shueisha,100.96,4,45,2024-10-28,2024-10-23
TXN-00811,Dragon Ball,Drama,Brand New,Maya,Online,Dark Horse,493.18,4,1,2023-10-04,2023-09-15
TXN-00812,Mob Psycho 100,Horror,Brand New,GCash,Walk-in,Yen Press,427.5,1,40,2024-09-22,2024-08-31
TXN-00813,Naruto,Comedy,Brand New,Maya,Walk-in,Viz Media,106.1,1,44,2024-07-05,2024-06-22
TXN-00814,Hunter x Hunter,Sports,Second-Hand,GCash,Walk-in,Kadokawa,464.38,5,19,2024-05-10,2024-05-07
TXN-00815,Dragon Ball,Action,Brand New,Credit Card,Walk-in,Viz Media,441.45,4,12,2024-04-21,2024-04-16
TXN-00816,Fullmetal Alchemist,Romance,Brand New,GCash,Walk-in,Yen Press,283.48,2,8,2024-03-22,2024-02-27
TXN-00817,Jujutsu Kaisen,Action,Brand New,Cash,Walk-in,Kadokawa,316.07,1,8,2024-08-29,2024-08-08
TXN-00818,Spy x Family,Comedy,Brand New,GCash,Online,Yen Press,229.55,5,45,2023-10-02,2023-10-01
TXN-00819,Hunter x Hunter,Comedy,Second-Hand,Cash,Walk-in,Kadokawa,74.64,4,12,2023-11-27,2023-11-24
TXN-00820,Demon Slayer,Sports,Brand New,Credit Card,Walk-in,Kodansha,200.84,4,48,2023-09-09,2023-08-16
TXN-00821,Berserk,Drama,Second-Hand,GCash,Walk-in,Seven Seas,411.28,2,33,2023-03-30,2023-03-13
TXN-00822,Demon Slayer,Horror,Brand New,Credit Card,Online,Kodansha,52.08,5,45,2023-10-13,2023-10-06
TXN-00823,JoJo's Bizarre Adventure,Sci-Fi,Second-Hand,Cash,Online,Shueisha,200.07,4,26,2024-04-06,2024-03-24
TXN-00824,Hunter x Hunter,Fantasy,Brand New,Cash,Walk-in,Shueisha,229.18,1,39,2023-09-07,2023-08-24
TXN-00825,Black Clover,Sports,Second-Hand,GCash,Walk-in,Kadokawa,291.83,2,28,2024-04-20,2024-04-05
TXN-00826,Black Clover,Comedy,Brand New,Maya,Online,Viz Media,463.94,5,5,2024-08-06,2024-07-26
TXN-00827,Bleach,Romance,Brand New,Credit Card,Walk-in,Seven Seas,205.86,2,8,2024-09-16,2024-09-10
TXN-00828,One-Punch Man,Mystery,Brand New,GCash,Walk-in,Dark Horse,206.13,1,25,2024-11-15,2024-11-03
TXN-00829,Vinland Saga,Comedy,Brand New,GCash,Walk-in,Dark Horse,381.88,5,27,2024-01-24,2024-01-14
TXN-00830,Vinland Saga,Drama,Second-Hand,Cash,Walk-in,Viz Media,253.5,2,46,2023-12-11,2023-11-17
TXN-00831,Dragon Ball,Drama,Brand New,Maya,Walk-in,Viz Media,151.07,3,23,2023-01-30,2023-01-19
TXN-00832,Fullmetal Alchemist,Comedy,Brand New,Credit Card,Online,Kodansha,253.6,1,30,2024-05-21,2024-04-26
TXN-00833,Mob Psycho 100,Drama,Second-Hand,Cash,Online,Dark Horse,113.39,1,45,2023-11-29,2023-11-10
TXN-00834,JoJo's Bizarre Adventure,Sports,Brand New,GCash,Walk-in,Kadokawa,129.37,1,47,2023-07-06,2023-06-16
TXN-00835,Tokyo Ghoul,Comedy,Second-Hand,Cash,Online,Yen Press,274.27,3,23,2024-05-14,2024-05-11
TXN-00836,Fullmetal Alchemist,Comedy,Second-Hand,Maya,Walk-in,Shueisha,238.52,3,49,2023-08-06,2023-07-08
TXN-00837,Hunter x Hunter,Horror,Brand New,Cash,Walk-in,Yen Press,461.68,4,47,2023-12-30,2023-12-28
TXN-00838,Black Clover,Fantasy,Second-Hand,Credit Card,Online,Kodansha,213.08,2,20,2023-09-22,2023-09-17
TXN-00839,One-Punch Man,Romance,Brand New,Cash,Online,Dark Horse,311.26,4,18,2023-12-15,2023-12-09
TXN-00840,Jujutsu Kaisen,Drama,Brand New,Credit Card,Walk-in,Seven Seas,334.52,2,18,2023-10-14,2023-09-19
TXN-00841,Death Note,Horror,Brand New,Credit Card,Walk-in,Viz Media,55.89,3,2,2024-09-02,2024-08-13
TXN-00842,My Hero Academia,Sci-Fi,Brand New,Credit Card,Online,Seven Seas,348.59,3,4,2024-12-19,2024-12-17
TXN-00843,JoJo's Bizarre Adventure,Sci-Fi,Second-Hand,Credit Card,Online,Seven Seas,130.12,4,30,2023-10-10,2023-09-18
TXN-00844,Vinland Saga,Slice of Life,Second-Hand,Debit Card,Online,Dark Horse,482.48,5,33,2024-07-23,2024-07-20
TXN-00845,One-Punch Man,Sports,Brand New,Cash,Walk-in,Kadokawa,116.9,4,36,2023-01-11,2023-01-02
TXN-00846,Vinland Saga,Sports,Brand New,GCash,Walk-in,Kodansha,236.58,2,18,2024-06-13,2024-05-29
TXN-00847,Naruto,Action,Second-Hand,Cash,Walk-in,Viz Media,88.41,4,37,2023-07-15,2023-06-23
TXN-00848,Spy x Family,Romance,Brand New,Maya,Walk-in,Yen Press,498.59,1,19,2023-03-29,2023-03-15
TXN-00849,Attack on Titan,Comedy,Brand New,GCash,Online,Kadokawa,275.99,2,47,2023-09-05,2023-08-20
TXN-00850,Tokyo Ghoul,Drama,Brand New,Credit Card,Walk-in,Yen Press,317.92,2,28,2024-02-21,2024-02-01
TXN-00851,Berserk,Romance,Second-Hand,Credit Card,Walk-in,Shueisha,80.18,5,40,2024-05-15,2024-04-30
TXN-00852,One Piece,Slice of Life,Brand New,Cash,Online,Kodansha,387.48,3,20,2024-07-22,2024-07-08
TXN-00853,Death Note,Action,Second-Hand,Cash,Walk-in,Kadokawa,144.46,2,49,2023-09-04,2023-08-26
TXN-00854,Tokyo Ghoul,Horror,Second-Hand,Cash,Walk-in,Kadokawa,454.12,3,33,2024-12-08,2024-12-01
TXN-00855,Black Clover,Romance,Brand New,GCash,Online,Yen Press,142.31,4,12,2024-05-02,2024-04-07
TXN-00856,Bleach,Horror,Brand New,Cash,Online,Viz Media,135.81,1,15,2024-10-23,2024-10-06
TXN-00857,Naruto,Sci-Fi,Second-Hand,Cash,Online,Shueisha,66.45,5,41,2024-12-29,2024-12-25
TXN-00858,Tokyo Ghoul,Drama,Brand New,Debit Card,Walk-in,Yen Press,262.43,3,39,2024-05-17,2024-05-05
TXN-00859,Berserk,Slice of Life,Second-Hand,Maya,Online,Kadokawa,304.18,2,2,2024-04-03,2024-03-20
TXN-00860,Black Clover,Comedy,Second-Hand,GCash,Online,Kodansha,79.57,3,29,2023-01-18,2023-01-14
TXN-00861,Berserk,Drama,Brand New,GCash,Walk-in,Kadokawa,398.99,2,41,2023-04-06,2023-03-27
TXN-00862,Hunter x Hunter,Fantasy,Second-Hand,Cash,Walk-in,Dark Horse,253.98,3,10,2023-10-29,2023-10-07
TXN-00863,Black Clover,Sports,Second-Hand,Credit Card,Online,Kodansha,285.98,2,2,2023-08-15,2023-07-24
TXN-00864,Demon Slayer,Slice of Life,Second-Hand,Debit Card,Walk-in,Kodansha,248.34,4,11,2024-02-19,2024-01-31
TXN-00865,Mob Psycho 100,Romance,Brand New,Cash,Online,Kadokawa,230.34,2,13,2024-12-09,2024-11-23
TXN-00866,Dragon Ball,Drama,Brand New,Cash,Walk-in,Viz Media,301.84,2,10,2023-09-07,2023-08-21
TXN-00867,Jujutsu Kaisen,Mystery,Brand New,Credit Card,Walk-in,Kodansha,119.86,1,14,2023-11-10,2023-10-19
TXN-00868,Spy x Family,Sports,Second-Hand,Credit Card,Walk-in,Dark Horse,131.87,2,18,2024-11-10,2024-10-31
TXN-00869,Bleach,Sports,Brand New,Cash,Online,Yen Press,437.8,1,9,2024-08-18,2024-08-16
TXN-00870,Hunter x Hunter,Mystery,Second-Hand,Credit Card,Walk-in,Viz Media,475.75,5,39,2024-01-13,2024-01-05
TXN-00871,Demon Slayer,Action,Brand New,GCash,Walk-in,Viz Media,217.99,1,28,2024-04-29,2024-04-16
TXN-00872,Naruto,Action,Brand New,GCash,Online,Viz Media,171.84,4,3,2024-07-20,2024-06-30
TXN-00873,Spy x Family,Mystery,Brand New,Credit Card,Online,Kodansha,339.8,1,20,2024-06-27,2024-06-25
